,class,Filename,Duration,Channels,Sample_rate,Bit_depth,path
222,808,P3 808.wav,2.49,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\P3 808.wav
223,808,lofi heavy 808.wav,2.48,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\lofi heavy 808.wav
224,808,MSKRB_808_09_A.wav,2.45,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\MSKRB_808_09_A.wav
225,808,A BAY BAY808.wav,2.45,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\A BAY BAY808.wav
226,808,Meh 808.wav,2.44,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\Meh 808.wav
227,808,gin$eng 808 19.wav,2.44,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\gin$eng 808 19.wav
228,808,doujinshi 808.wav,2.44,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\doujinshi 808.wav
229,808,BlackCat 808 (20).wav,2.44,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\BlackCat 808 (20).wav
230,808,JPGC_808_dustin_C#.wav,2.35,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\JPGC_808_dustin_C#.wav
231,808,MSKRB_808_03_C#.wav,2.34,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\MSKRB_808_03_C#.wav
232,808,X93 - Sloppy 808.wav,2.33,2,96000,24,E:\Documents\My Projects\Filtr\Data\Audio\808\X93 - Sloppy 808.wav
233,808,808 3.wav,1.49,2,48000,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 3.wav
234,808,gin$eng 808 5.wav,2.29,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\gin$eng 808 5.wav
235,808,gin$eng 808 4.wav,2.29,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\gin$eng 808 4.wav
236,808,X93 - Benefit 808.wav,2.28,2,96000,24,E:\Documents\My Projects\Filtr\Data\Audio\808\X93 - Benefit 808.wav
237,808,JPGC_808_rolling_stone.wav,2.26,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\JPGC_808_rolling_stone.wav
238,808,808 46.wav,2.25,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\808 46.wav
239,808,X93 - Burbs 808.wav,2.25,2,96000,24,E:\Documents\My Projects\Filtr\Data\Audio\808\X93 - Burbs 808.wav
240,808,hate me clean 808.wav,2.24,9,0,0,E:\Documents\My Projects\Filtr\Data\Audio\808\hate me clean 808.wav
241,808,808 55.wav,2.22,0,0,0,E:\Documents\My Projects\Filtr\Data\Audio\808\808 55.wav
242,808,(808) Cocoa.wav,2.2,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\(808) Cocoa.wav
243,808,gin$eng 808 23.wav,2.2,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\gin$eng 808 23.wav
244,808,MSKRB_808_01_B.wav,2.18,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\MSKRB_808_01_B.wav
245,808,X93 - Rare 808.wav,2.17,2,96000,24,E:\Documents\My Projects\Filtr\Data\Audio\808\X93 - Rare 808.wav
246,808,808 (dipped).wav,2.16,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (dipped).wav
247,808,(808) Thug.wav,2.13,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\(808) Thug.wav
248,808,gin$eng 808 24.wav,2.13,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\gin$eng 808 24.wav
249,808,Wallahi 808.wav,2.08,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\Wallahi 808.wav
250,808,808 (Deep-End).wav,2.08,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (Deep-End).wav
251,808,808 (Level-Up).wav,2.07,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (Level-Up).wav
252,808,X93 - Rancid 808.wav,2.01,2,96000,24,E:\Documents\My Projects\Filtr\Data\Audio\808\X93 - Rancid 808.wav
253,808,808 70.wav,2.0,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 70.wav
254,808,808 (Control).wav,2.0,8,0,0,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (Control).wav
255,808,CashMoneyAp 808 (5).wav,1.87,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\CashMoneyAp 808 (5).wav
256,808,[808] TM88.wav,1.85,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\[808] TM88.wav
257,808,Plugs 808 2.wav,1.85,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\Plugs 808 2.wav
258,808,808 (Hot).wav,1.85,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (Hot).wav
259,808,808 (Hitterz).wav,1.85,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (Hitterz).wav
260,808,X93 - August 808.wav,1.84,2,96000,24,E:\Documents\My Projects\Filtr\Data\Audio\808\X93 - August 808.wav
261,808,gin$eng 808 17.wav,1.84,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\gin$eng 808 17.wav
262,808,808 56.wav,1.83,0,0,0,E:\Documents\My Projects\Filtr\Data\Audio\808\808 56.wav
263,808,808 (1).wav,1.83,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (1).wav
264,808,JPGC_808_steve_C.wav,1.82,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\JPGC_808_steve_C.wav
265,808,JPGC_808_ghost_shell_C#.wav,1.82,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\JPGC_808_ghost_shell_C#.wav
266,808,JPGC_808_chunky_C#.wav,1.82,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\JPGC_808_chunky_C#.wav
267,808,JPGC_808_dirty_D-C#.wav,1.81,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\JPGC_808_dirty_D-C#.wav
268,808,gin$eng 808 9.wav,1.81,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\gin$eng 808 9.wav
269,808,gin$eng 808 22.wav,1.81,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\gin$eng 808 22.wav
270,808,808 16.wav,1.8,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 16.wav
271,808,MSKRB_808_08_G.wav,1.78,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\MSKRB_808_08_G.wav
272,808,[808] DJ Shawdi P.wav,1.78,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\[808] DJ Shawdi P.wav
273,808,808 64.wav,1.77,1,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 64.wav
274,808,808 (WellRounded).wav,1.75,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (WellRounded).wav
275,808,Sauxe 808.wav,1.73,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\Sauxe 808.wav
276,808,JPGC_808_kenny_rogers_G#.wav,1.72,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\JPGC_808_kenny_rogers_G#.wav
277,808,JPGC_808_freak_show_G#.wav,1.72,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\JPGC_808_freak_show_G#.wav
278,808,808 13.wav,1.72,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 13.wav
279,808,Waka 808 - 2 (2).wav,1.72,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\Waka 808 - 2 (2).wav
280,808,gin$eng 808 1.wav,1.72,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\gin$eng 808 1.wav
281,808,808s (16).wav,1.71,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808s (16).wav
282,808,808 14.wav,1.71,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 14.wav
283,808,808 (6!.wav,1.71,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (6!.wav
284,808,808 21.wav,1.57,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 21.wav
285,808,808s (7).wav,1.5,6,0,0,E:\Documents\My Projects\Filtr\Data\Audio\808\808s (7).wav
286,808,Plugs 808.wav,1.38,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\Plugs 808.wav
287,808,JPGC_808_release.wav,1.37,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\JPGC_808_release.wav
288,808,JPGC_808_dips_F.wav,1.37,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\JPGC_808_dips_F.wav
289,808,JPGC_808_freak_F.wav,1.29,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\JPGC_808_freak_F.wav
290,808,X93 - Candy Flip 808.wav,1.28,2,96000,24,E:\Documents\My Projects\Filtr\Data\Audio\808\X93 - Candy Flip 808.wav
291,808,Jazzfeezy 808.wav,1.28,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\Jazzfeezy 808.wav
292,808,Jazzfeezy 808 3.wav,1.28,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\Jazzfeezy 808 3.wav
293,808,MSKRB_808_04_F#.wav,1.24,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\MSKRB_808_04_F#.wav
294,808,808 12.wav,1.18,0,0,0,E:\Documents\My Projects\Filtr\Data\Audio\808\808 12.wav
295,808,(808) Bounce.wav,1.11,0,0,0,E:\Documents\My Projects\Filtr\Data\Audio\808\(808) Bounce.wav
296,808,MSKRB_808_13_B.wav,1.05,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\MSKRB_808_13_B.wav
297,808,808 53.wav,1.0,0,0,0,E:\Documents\My Projects\Filtr\Data\Audio\808\808 53.wav
298,808,MSKRB_808_11_G.wav,0.99,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\MSKRB_808_11_G.wav
299,808,808 62.wav,0.94,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 62.wav
300,808,808 (avi).wav,0.86,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (avi).wav
301,808,BlackCat 808 (4).wav,0.85,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\BlackCat 808 (4).wav
302,808,gin$eng 808 7.wav,0.8,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\gin$eng 808 7.wav
303,808,Subtle 808.wav,0.79,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\Subtle 808.wav
304,808,lofi quick 808.wav,0.76,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\lofi quick 808.wav
305,808,808 (Glider).wav,0.74,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (Glider).wav
306,808,JPGC_808_bouncer_G-F#.wav,0.69,2,44100,24,E:\Documents\My Projects\Filtr\Data\Audio\808\JPGC_808_bouncer_G-F#.wav
307,808,EDM Stab 808.wav,0.48,2,44100,16,E:\Documents\My Projects\Filtr\Data\Audio\808\EDM Stab 808.wav
308,808,CocaineWAVE808.wav,1.53,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\CocaineWAVE808.wav
309,808,808 2.wav,1.71,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 2.wav
310,808,808 11.wav,1.33,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 11.wav
311,808,JR -Touchdown (808).wav,3.43,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\JR -Touchdown (808).wav
312,808,JR - Will (808).wav,4.88,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\JR - Will (808).wav
313,808,JR - Quarter Back (808).wav,2.6,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\JR - Quarter Back (808).wav
314,808,JR - Parkin' Lot (808).wav,3.34,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\JR - Parkin' Lot (808).wav
315,808,JR - Niagara Falls (808).wav,3.13,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\JR - Niagara Falls (808).wav
316,808,JR - Jeti (808).wav,4.27,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\JR - Jeti (808).wav
317,808,JR - Island (808).wav,2.92,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\JR - Island (808).wav
318,808,JR - Dubs (808).wav,4.63,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\JR - Dubs (808).wav
319,808,JR - Condo (808).wav,4.92,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\JR - Condo (808).wav
320,808,JR - Bluff (808).wav,6.38,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\JR - Bluff (808).wav
321,808,grimm 808.wav,2.79,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\grimm 808.wav
322,808,COH 808 (7).wav,3.29,2,48000,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (7).wav
323,808,COH 808 (6).wav,1.06,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (6).wav
324,808,COH 808 (4).wav,1.71,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (4).wav
325,808,COH 808 (20).wav,4.19,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (20).wav
326,808,COH 808 (2).wav,1.36,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (2).wav
327,808,COH 808 (19).wav,2.14,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (19).wav
328,808,COH 808 (18).wav,2.74,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (18).wav
329,808,COH 808 (17).wav,3.42,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (17).wav
330,808,COH 808 (16).wav,2.11,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (16).wav
331,808,COH 808 (15).wav,2.32,1,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (15).wav
332,808,COH 808 (14).wav,3.06,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (14).wav
333,808,COH 808 (13).wav,4.83,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (13).wav
334,808,COH 808 (12).wav,0.97,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (12).wav
335,808,COH 808 (11).wav,0.9,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (11).wav
336,808,COH 808 (10).wav,0.75,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (10).wav
337,808,COH 808 (1).wav,1.15,1,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\COH 808 (1).wav
338,808,cc - porsche 808.wav,2.75,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\cc - porsche 808.wav
339,808,cc - pierre 808.wav,1.06,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\cc - pierre 808.wav
340,808,cc - mercedes 808.wav,6.4,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\cc - mercedes 808.wav
341,808,cc - maybach 808.wav,2.55,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\cc - maybach 808.wav
342,808,cc - grief 808.wav,1.79,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\cc - grief 808.wav
343,808,cc - ferrari 808.wav,2.09,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\cc - ferrari 808.wav
344,808,cc - cadillac 808.wav,3.73,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\cc - cadillac 808.wav
345,808,cc - big mac 808.wav,1.11,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\cc - big mac 808.wav
346,808,808s (6).wav,2.0,24,0,0,E:\Documents\My Projects\Filtr\Data\Audio\808\808s (6).wav
347,808,808s (3).wav,1.85,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808s (3).wav
348,808,808s (15).wav,2.87,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808s (15).wav
349,808,808s (14).wav,2.88,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808s (14).wav
350,808,808s (13).wav,0.71,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808s (13).wav
351,808,808s (12).wav,2.31,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808s (12).wav
352,808,808s (11).wav,1.15,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808s (11).wav
353,808,808s (10).wav,1.85,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808s (10).wav
354,808,808s (1).wav,2.29,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808s (1).wav
355,808,808 9 (2).wav,2.82,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 9 (2).wav
356,808,808 8 (2).wav,3.34,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 8 (2).wav
357,808,808 7 (2).wav,1.04,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 7 (2).wav
358,808,808 69.wav,2.83,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 69.wav
359,808,808 68.wav,1.83,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 68.wav
360,808,808 66.wav,1.76,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 66.wav
361,808,808 61.wav,2.72,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 61.wav
362,808,808 60.wav,7.28,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 60.wav
363,808,808 6 (2).wav,2.7,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 6 (2).wav
364,808,808 59.wav,6.62,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 59.wav
365,808,808 52.wav,0.88,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 52.wav
366,808,808 51.wav,1.24,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 51.wav
367,808,808 50.wav,1.3,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 50.wav
368,808,808 5 (2).wav,1.3,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 5 (2).wav
369,808,808 49.wav,2.44,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 49.wav
370,808,808 45.wav,2.02,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 45.wav
371,808,808 44.wav,6.12,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 44.wav
372,808,808 43.wav,3.92,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 43.wav
373,808,808 42.wav,1.05,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 42.wav
374,808,808 41.wav,2.14,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 41.wav
375,808,808 40.wav,2.81,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 40.wav
376,808,808 4 (2).wav,1.77,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 4 (2).wav
377,808,808 39.wav,1.78,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 39.wav
378,808,808 33.wav,2.52,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 33.wav
379,808,808 30.wav,1.71,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 30.wav
380,808,808 3 (2).wav,2.75,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 3 (2).wav
381,808,808 29.wav,2.9,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 29.wav
382,808,808 28.wav,1.76,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 28.wav
383,808,808 27.wav,5.06,1,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 27.wav
384,808,808 26.wav,1.93,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 26.wav
385,808,808 25.wav,0.74,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 25.wav
386,808,808 24.wav,2.0,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 24.wav
387,808,808 23.wav,1.46,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 23.wav
388,808,808 22.wav,2.7,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 22.wav
389,808,808 2 (2).wav,4.08,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 2 (2).wav
390,808,808 1 (2).wav,1.13,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 1 (2).wav
391,808,808 (YO PIERRE).wav,1.07,2,48000,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (YO PIERRE).wav
392,808,808 (Toblerone).wav,1.64,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (Toblerone).wav
393,808,808 (Slumped).wav,3.17,2,48000,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (Slumped).wav
394,808,808 (Samurai).wav,2.01,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (Samurai).wav
395,808,808 (Drill).wav,4.46,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (Drill).wav
396,808,808 (Cough Drop).wav,2.69,2,48000,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (Cough Drop).wav
397,808,808 (21).wav,1.43,2,48000,32,E:\Documents\My Projects\Filtr\Data\Audio\808\808 (21).wav
398,808,(808) Wild'n.wav,2.16,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\(808) Wild'n.wav
399,808,(808) Weej.wav,3.52,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\(808) Weej.wav
400,808,(808) Sum More.wav,2.19,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\(808) Sum More.wav
401,808,(808) Mafia.wav,3.45,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\(808) Mafia.wav
402,808,(808) Drip.wav,3.5,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\(808) Drip.wav
403,808,(808) Classic Dollie.wav,2.17,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\(808) Classic Dollie.wav
404,808,(808) Blood.wav,2.86,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\(808) Blood.wav
405,808,{808} Russ (Dist).wav,2.47,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\{808} Russ (Dist).wav
406,808,[808] Trap.wav,1.71,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\[808] Trap.wav
407,808,[808] Dro Main.wav,1.16,1,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\[808] Dro Main.wav
408,808,[808] Dro 4.wav,0.9,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\[808] Dro 4.wav
409,808,[808] Dro 3.wav,1.06,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\[808] Dro 3.wav
410,808,[808] Dro 2.wav,3.61,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\[808] Dro 2.wav
411,808,Yo Pi_erre 808.wav,1.97,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Yo Pi_erre 808.wav
412,808,VVS 808.wav,1.7,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\VVS 808.wav
413,808,Trappin 808.wav,3.79,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Trappin 808.wav
414,808,Trap House 808.wav,2.2,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Trap House 808.wav
415,808,Trap Camp 808.wav,1.16,1,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Trap Camp 808.wav
416,808,Tookah808.wav,2.6,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Tookah808.wav
417,808,TCE Spinz 808.wav,1.76,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\TCE Spinz 808.wav
418,808,Strong Arm 808.wav,3.69,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Strong Arm 808.wav
419,808,Storm 808 D.wav,2.47,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Storm 808 D.wav
420,808,stop n go 808.wav,2.44,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\stop n go 808.wav
421,808,spinz 808_.wav,1.76,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\spinz 808_.wav
422,808,spinz 808.wav,1.76,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\spinz 808.wav
423,808,SB6 808 (19).wav,1.97,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\SB6 808 (19).wav
424,808,Savage Mode_808.wav,2.34,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Savage Mode_808.wav
425,808,Roof 808 C#.wav,2.61,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Roof 808 C#.wav
426,808,Risky 808 2 F.wav,2.09,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Risky 808 2 F.wav
427,808,Purple Reign 808 (3).wav,1.97,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Purple Reign 808 (3).wav
428,808,Purple Reign 808 (1).wav,6.75,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Purple Reign 808 (1).wav
429,808,Pummel 808 C.wav,2.75,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Pummel 808 C.wav
430,808,Psycho 808 C.wav,1.93,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Psycho 808 C.wav
431,808,Paper_Chasin_808.wav,4.59,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\Paper_Chasin_808.wav
432,808,n_n 808.wav,3.93,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\n_n 808.wav
433,808,NM - Ritual (808).wav,2.38,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\NM - Ritual (808).wav
434,808,NM - Piru (808).wav,3.23,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\NM - Piru (808).wav
435,808,NM - Pinhead 808.wav,9.65,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\NM - Pinhead 808.wav
436,808,NM - Picker 808.wav,7.34,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\NM - Picker 808.wav
437,808,NM - Piano 808.wav,6.82,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\NM - Piano 808.wav
438,808,NM - Phelps 808.wav,7.53,2,44100,32,E:\Documents\My Projects\Filtr\Data\Audio\808\NM - Phelps 808.wav
